Date,TMax,TMin,TMoy,HMax,HMin,HMoy,Vt,Ins,Rg,ETO
5/9/1983,38,25.4,31.7,82,39,61,2.8,10.7,,6.92355
5/10/1983,35.4,20.5,28,92,40,66,3,9.8,,5.918400371
5/11/1983,36.4,23,29.7,88,34,61,3.4,10.7,,6.814699208
5/12/1983,36.6,23,29.8,87,37,62,3.8,9.4,,6.663109271
5/13/1983,37.3,25.4,31.4,86,33,60,2.2,8.4,,6.013948901
5/14/1983,35.4,25,30.2,79,44,62,2.7,8.5,,6.056482989
5/15/1983,31.9,21,26.5,92,60,76,3,4.2,,4.00843624
5/16/1983,32.8,22.4,27.6,94,51,73,2.2,6.8,,4.66298322
5/17/1983,34,25.2,29.6,88,54,71,2.2,6.9,,4.98368844
5/18/1983,34.5,24.5,29.5,88,48,68,2.9,9.2,,5.86930565
5/19/1983,32.6,21,26.8,92,46,69,1.8,5.6,,4.28307927
5/20/1983,35.5,24,29.8,93,50,72,2.2,10.4,,5.814442361
5/21/1983,32,20.5,26.3,93,62,78,3.4,5.9,,4.30936959
5/22/1983,33.5,21.5,27.5,91,54,73,2.7,8.3,,5.0912768
5/23/1983,35,23.6,29.3,88,51,70,2.7,10.4,,5.952792699
5/24/1983,31.2,20.6,25.9,93,67,80,2.7,5.3,,3.899320929
5/25/1983,33.2,23.4,28.3,91,51,71,2.1,10.7,,5.627774078
5/26/1983,33,22,27.5,94,58,76,2.4,10,,5.240065901
5/27/1983,33.5,24.2,28.9,89,50,70,2.5,6.8,,4.99665921
5/28/1983,33.2,24.5,28.9,88,56,72,2.9,6.7,,4.980591379
5/29/1983,34,22,28,86,50,68,2.8,7.5,,5.203070089
5/30/1983,34.2,24.5,29.4,90,51,71,2.7,8.2,,5.38991881
5/31/1983,33.2,24.8,29,91,57,74,3,6.9,,4.957519161
6/1/1983,32,22.6,27.3,91,57,74,2.3,4.9,,4.12613423
6/2/1983,34.5,24,29.3,90,54,72,2.5,8.1,,5.215331281
6/3/1983,28.8,20.5,24.7,95,59,77,2.7,0.7,,2.9811223
6/4/1983,29.5,22.4,26,92,64,78,2.3,2.9,,3.39143473
6/5/1983,33.1,23.4,28.3,91,54,73,1.6,9.1,,5.0248874
6/6/1983,33.4,22.8,28.1,91,52,72,2.7,7.7,,5.03835449
6/7/1983,34,24,29,92,49,71,2.3,9.1,,5.39057157
6/8/1983,32.5,23.6,28.1,90,58,74,2.7,8.8,,5.1496263
6/9/1983,32.5,22,27.3,89,55,72,2.2,5.3,,4.240530351
6/10/1983,33.8,23,28.4,92,50,71,2.5,9.2,,5.358976999
6/11/1983,29.2,20,24.6,95,70,83,2.7,1.8,,2.907792929
6/12/1983,30.5,20.4,25.5,93,65,79,2.2,3.1,,3.315864429
6/13/1983,31,20.4,25.7,98,61,80,1.7,9.2,,4.551196394
6/14/1983,28,22.5,25.3,93,72,83,3.2,0.1,,2.68872625
6/15/1983,30,22,26,91,64,78,2,5.6,,3.908485901
6/16/1983,31.1,23,27.1,91,61,76,2,3.7,,3.6487484
6/17/1983,32,22.8,27.4,93,58,76,2,8.2,,4.69857097
6/18/1983,33.6,23.5,28.6,92,55,74,1.3,9.9,,5.114720548
6/19/1983,28,20.9,24.5,98,71,85,2.5,2.8,,2.970336265
6/20/1983,27.1,22,24.6,93,72,83,2.3,2.7,,3.02313573
6/21/1983,29.4,21.5,25.5,93,64,79,2.5,6.6,,4.09781711
6/22/1983,31.2,22.5,26.9,93,59,76,2.5,6.3,,4.30347516
6/23/1983,32.5,24,28.3,91,57,74,2.5,6.9,,4.68652931
6/24/1983,31.1,23.5,27.3,95,56,76,2.5,3.1,,3.692185129
6/25/1983,27.5,19.6,23.6,95,71,83,2.2,0.2,,2.417904711
6/26/1983,29.8,22.6,26.2,94,68,81,1.4,4,,3.345825887
6/27/1983,29.5,22.3,25.9,94,69,82,2.2,2.5,,3.110991332
6/28/1983,27.8,23,25.4,93,76,85,2.7,1.6,,2.815501381
6/29/1983,29,22.6,25.8,93,66,80,2.5,2.6,,3.26663816
6/30/1983,28.8,22.5,25.7,91,65,78,2.8,3.7,,3.60721242
7/1/1983,28.5,21.6,25.1,91,67,79,2.5,2.9,,3.28789749
7/2/1983,31.5,22,26.8,91,61,76,2.2,4.9,,3.92519863
7/3/1983,26.8,20.5,23.7,95,74,85,2.2,0,,2.320697165
7/4/1983,28.5,22,25.3,95,71,83,1.7,3,,3.039583089
7/5/1983,29.1,21.8,25.5,97,67,82,2,6.5,,3.881183052
7/6/1983,30.6,20,25.3,95,61,78,2.3,8.1,,4.3769386
7/7/1983,31.5,21.6,26.6,96,57,77,2.2,5.4,,3.99529357
7/8/1983,27.7,21.5,24.6,91,75,83,1.8,1.8,,2.752407016
7/9/1983,31.1,22.5,26.8,95,59,77,1.5,3.3,,3.367503631
7/10/1983,31.1,22.5,26.8,91,60,76,2,6.3,,4.21029577
7/11/1983,29.5,22,25.8,92,64,78,2.4,7.3,,4.28800468
7/12/1983,31.8,22.5,27.2,91,56,74,1.8,8,,4.64003979
7/13/1983,31.4,22.5,27,93,57,75,2.8,5.4,,4.25007578
7/14/1983,30.1,20,25.1,95,60,78,2.4,7.3,,4.229770159
7/15/1983,27.5,21.5,24.5,93,70,82,2.7,1.8,,2.947921979
7/16/1983,30,22.5,26.3,95,62,79,2.8,3.4,,3.59000508
7/17/1983,24.5,19.5,22,96,84,90,2.4,0,,2.017785597
7/18/1983,28.2,21.6,24.9,93,67,80,2.1,2.9,,3.173551017
7/19/1983,30.5,21.5,26,96,58,77,1.6,7.7,,4.316766281
7/20/1983,31,21.3,26.2,94,65,80,1.6,7,,4.116427667
7/21/1983,29.9,21.5,25.7,93,62,78,2.1,3.7,,3.510346157
7/22/1983,31,22,26.5,94,62,78,2.2,5.4,,3.955145369
7/23/1983,28.5,21.8,25.2,96,68,82,2.1,0.9,,2.697165408
7/24/1983,28.5,21.5,25,95,72,84,2.4,2.8,,3.067195252
7/25/1983,30,22,26,96,64,80,2.7,6.2,,4.071672639
7/26/1983,29.8,22,25.9,93,65,79,2.5,2.5,,3.30221133
7/27/1983,29.5,22.5,26,93,65,79,2.7,4.2,,3.70637779
7/28/1983,30.5,21.5,26,91,63,77,2.2,3.5,,3.54934279
7/29/1983,29.5,22,25.8,92,67,80,2.2,1.5,,2.997700685
7/30/1983,27.8,22,24.9,92,68,80,1.8,2.1,,2.966006917
7/31/1983,26,21.6,23.8,95,75,85,2.4,0.5,,2.452163139
8/1/1983,29.4,20,24.7,95,61,78,2,5.6,,3.800585841
8/2/1983,30.9,21.5,26.2,92,61,77,1.1,7,,4.127450485
8/3/1983,25.5,20.5,23,96,79,88,2.2,0,,2.181379497
8/4/1983,28.5,21,24.8,96,69,83,1.7,0.8,,2.577096127
8/5/1983,29.7,22,25.9,95,64,80,1.8,4.5,,3.597576369
8/6/1983,27.5,21,24.3,96,72,84,2.1,3.3,,3.082760116
8/7/1983,28.2,22,25.1,96,72,84,2.7,3.2,,3.190149321
8/8/1983,25,21.5,23.3,96,85,91,1.8,0,,2.062264481
8/9/1983,28.8,21.5,25.2,96,69,83,1.5,1.8,,2.797925566
8/10/1983,30.2,22,26.1,95,63,79,1.6,5.9,,3.930731753
8/11/1983,24,21.5,22.8,95,83,89,2.4,0,,2.12246139
8/12/1983,26,21.4,23.7,93,70,82,2.8,0.1,,2.602502159
8/13/1983,27.6,21.6,24.6,93,68,81,2.5,3.9,,3.441658729
8/14/1983,28.4,20.9,24.7,93,68,81,2.4,3.7,,3.392296866
8/15/1983,24.6,20.6,22.6,93,76,85,2.4,0.2,,2.356682907
8/16/1983,30,21.2,25.6,95,63,79,2,6.7,,4.135882134
8/17/1983,28,21.2,24.6,93,63,78,2.5,2.1,,3.190651081
8/18/1983,28.2,20.5,24.4,91,65,78,2.7,2.8,,3.35147895
8/19/1983,29,20.5,24.8,95,63,79,1.4,2.8,,3.087647204
8/20/1983,27,20.2,23.6,95,75,85,2,1.9,,2.71049971
8/21/1983,29.3,20.8,25.1,96,64,80,2.3,4.4,,3.594196633
8/22/1983,28.2,20.5,24.4,95,67,81,2.3,3.1,,3.215654102
8/23/1983,29.5,21.5,25.5,93,62,78,2.2,5.7,,4.005135501
8/24/1983,29.3,22,25.7,95,70,83,1.8,3.5,,3.28760327
8/25/1983,27.3,21.4,24.4,96,76,86,2.4,0.6,,2.481516699
8/26/1983,28.8,21.4,25.1,94,70,82,2.2,3.9,,3.401645418
8/27/1983,29.1,21.2,25.2,96,68,82,1.7,4.2,,3.411338265
8/28/1983,30.2,22,26.1,95,64,80,1.7,2.7,,3.221943907
8/29/1983,25.6,19.5,22.6,96,76,86,1.8,1,,2.405231739
8/30/1983,29,21,25,93,70,82,2,2.3,,3.034182826
8/31/1983,25.6,21.5,23.6,96,80,88,1.4,0,,2.145284884
9/1/1983,29.9,21.5,25.7,97,67,82,2.3,2.7,,3.203303287
9/2/1983,29.8,21,25.4,97,64,81,2.5,3.5,,3.449676642
9/3/1983,30.6,21,25.8,97,63,80,2,4.2,,3.582257536
9/4/1983,33.2,21.4,27.3,94,51,73,1.7,9.7,,5.189797809
9/5/1983,29.5,21.8,25.7,93,57,75,2.7,5.9,,4.27552272
9/6/1983,32,21.5,26.8,91,56,74,2.9,7.9,,4.952399319
9/7/1983,31.5,22.5,27,96,60,78,2.5,2.8,,3.552522399
9/8/1983,31,19.8,25.4,96,62,79,1.4,5.7,,3.816548572
9/9/1983,30.2,22.5,26.4,95,63,79,1.8,4.8,,3.767828849
9/10/1983,29.4,22.5,26,95,65,80,2.3,3.9,,3.574256482
9/11/1983,30,20.7,25.4,96,69,83,2.3,2.5,,3.103917731
9/12/1983,30.4,20,25.2,96,62,79,1.1,6.1,,3.836149578
9/13/1983,30.7,22,26.4,96,62,79,2.3,5.1,,3.9206818
9/14/1983,31,22.5,26.8,94,60,77,2.5,3.2,,3.65978547
9/15/1983,30.5,22,26.3,94,61,78,1,2.9,,3.149829178
9/16/1983,30.5,22.3,26.4,96,62,79,2.5,4.8,,3.88728669
9/17/1983,24.8,20.4,22.6,96,81,89,1.6,1.7,,2.452030654
9/18/1983,30,21.4,25.7,96,70,83,1.4,4.7,,3.497987269
9/19/1983,31,21.5,26.3,96,62,79,0.7,5.3,,3.644479624
9/20/1983,30.6,22.9,26.8,91,62,77,2.4,5.5,,4.16171395
9/21/1983,31.2,21.5,26.4,96,62,79,2.2,4.7,,3.795390946
9/22/1983,28.5,19.6,24.1,96,70,83,2.1,2.1,,2.852301462
9/23/1983,30.2,21.5,25.9,97,65,81,1.3,4.5,,3.48149823
9/24/1983,31.8,21,26.4,95,53,74,1.3,7.5,,4.385490745
9/25/1983,31,19.9,25.5,98,59,79,2.5,8.1,,4.490937261
9/26/1983,29,21.8,25.4,94,67,81,2.2,4.8,,3.649532164
9/27/1983,28.5,20.5,24.5,96,68,82,1.3,5.2,,3.491075705
9/28/1983,30.5,21,25.8,94,67,81,2,4.2,,3.511838636
9/29/1983,33,20.4,26.7,96,55,76,2,9.5,,4.977043919
9/30/1983,29.5,22.9,26.2,92,63,78,2.1,2.2,,3.22998547
10/1/1983,30.7,21.8,26.3,95,61,78,2.2,5.4,,3.944059149
10/2/1983,32.5,22.3,27.4,92,56,74,2.5,7.7,,4.80880939
10/3/1983,30.5,22.5,26.5,94,61,78,2.2,4,,3.668159121
10/4/1983,29,19.5,24.3,95,62,79,1.8,1,,2.707571755
10/5/1983,32.6,20,26.3,93,56,75,1.5,7.5,,4.356025716
10/6/1983,32.5,20.4,26.5,95,47,71,1.7,9.2,,4.883545799
10/7/1983,32.5,23,27.8,93,47,70,1.8,6.1,,4.395536879
10/8/1983,32,21.8,26.9,95,56,76,2,5.7,,4.090497309
10/9/1983,32,22,27,92,49,71,1.5,5.9,,4.134273227
10/10/1983,31.5,21.5,26.5,91,54,73,2,5.6,,4.117772629
10/11/1983,32.5,21,26.8,93,46,70,1.6,6.1,,4.202328531
10/12/1983,34.6,22.5,28.6,92,34,63,1.4,9,,5.102959231
10/13/1983,33,22.5,27.8,89,53,71,2,6.2,,4.41752225
10/14/1983,32,21.8,26.9,91,52,72,1.1,4.6,,3.621825289
10/15/1983,33,20,26.5,95,40,68,1.5,9,,4.783838419
10/16/1983,33.2,20.7,27,90,33,62,1.1,7.5,,4.41183522
10/17/1983,33,22.5,27.8,90,44,67,1.4,6.1,,4.23674982
10/18/1983,33.5,22,27.8,91,37,64,1.3,7.4,,4.528372049
10/19/1983,34.2,21.4,27.8,90,28,59,1.8,7.1,,4.84954725
10/20/1983,33.2,22.8,28,88,48,68,1.6,5.2,,4.10328117
10/21/1983,33.5,21.5,27.5,91,31,61,1.8,7.3,,4.78313875
10/22/1983,32.5,21.4,27,93,52,73,2.5,4.7,,4.047269629
10/23/1983,33,21.8,27.4,91,40,66,2,6.9,,4.633608561
10/24/1983,33.6,21.2,27.4,93,22,58,1.8,8.8,,5.13868623
10/25/1983,34.3,20.5,27.4,93,28,61,2.2,8.4,,5.179984739
10/26/1983,33.9,21.5,27.7,90,34,62,1.8,7.6,,4.7961182
10/27/1983,33.3,20.8,27.1,95,31,63,1.6,6.8,,4.41924553
10/28/1983,35.4,22.2,28.8,91,32,62,1.8,8.6,,5.135001739
10/29/1983,35,22.2,28.6,90,35,63,2,8.9,,5.2381441
10/30/1983,35,21.5,28.3,93,25,59,2,8,,5.103243001
10/31/1983,35,21,28,93,18,56,1.7,7.9,,4.951231491
11/1/1983,35.2,19.7,27.5,94,18,56,1.7,7.1,,4.709879169
11/2/1983,35.5,21.8,28.7,85,29,57,1.6,8,,4.927345781
11/3/1983,35.6,23.5,29.6,90,35,63,2.5,7.9,,5.36069167
11/4/1983,34.8,22.4,28.6,94,35,65,2,7.5,,4.825842571
11/5/1983,35.3,21,28.2,90,31,61,2,8.1,,5.006221419
11/6/1983,36.5,22.5,29.5,93,25,59,2,8,,5.19359204
11/7/1983,35.8,22.6,29.2,91,30,61,2.3,7.8,,5.22774454
11/8/1983,35.8,22.6,29.2,90,34,62,2.2,6.7,,4.88630702
11/9/1983,35.3,22.5,28.9,91,28,60,2.4,6.8,,5.068489539
11/10/1983,37.5,20,28.8,94,22,58,1.8,9.3,,5.22193774
11/11/1983,37.2,20,28.6,90,20,55,2,8.5,,5.245503189
11/12/1983,36.5,21.6,29.1,96,31,64,2.2,8,,5.040801091
11/13/1983,35.5,22.5,29,90,30,60,2.7,7.9,,5.402130539
11/14/1983,33,21.6,27.3,88,38,63,2,2.8,,3.73230736
11/15/1983,35.5,21.6,28.6,93,28,61,2,8.7,,5.077829281
11/16/1983,34,22,28,91,38,65,2.1,5.5,,4.302181389
11/17/1983,36.5,22,29.3,88,24,56,2.3,9.9,,5.70115136
11/18/1983,35.5,21,28.3,96,26,61,2.4,8.3,,5.13171955
11/19/1983,35.2,20.6,27.9,90,27,59,2.4,7.8,,5.08067367
11/20/1983,35.5,21.4,28.5,91,23,57,2.4,9.2,,5.45507611
11/21/1983,34.5,20.5,27.5,96,34,65,2.4,7.1,,4.632643919
11/22/1983,35,21.2,28.1,91,29,60,2,7.7,,4.78479125
11/23/1983,33,21,27,90,41,66,2,4.8,,3.93493925
11/24/1983,35,20.5,27.8,92,20,56,1.7,9.6,,4.994700419
11/25/1983,35,19.4,27.2,79,25,52,1.1,9.3,,4.49756271
11/26/1983,33.8,20.9,27.4,89,36,63,1.4,7.9,,4.307959581
11/27/1983,33.5,20.8,27.2,94,22,58,1.5,7.3,,4.315449551
11/28/1983,34.6,18.5,26.6,68,19,44,1.5,9.1,,4.811372099
11/29/1983,32.8,18.1,25.5,89,40,65,0.6,7,,3.473277353
11/30/1983,33,20,26.5,92,31,62,0.9,8.4,,4.01265833
12/1/1983,34,20,27,93,32,63,0.9,7.6,,3.895192624
12/2/1983,32.4,20.6,26.5,91,46,69,0.6,3.6,,2.847252781
12/3/1983,35.4,20.5,28,83,27,55,1.5,9,,4.727072529
12/4/1983,33.2,21.3,27.3,88,25,57,1.1,9,,4.342453999
12/5/1983,35,19.5,27.3,97,28,63,1.3,8,,4.20177507
12/6/1983,34.8,20,27.4,96,28,62,1,7.2,,3.892077326
12/7/1983,36,19.9,28,84,18,51,1.5,9,,4.772599151
12/8/1983,36.1,21,28.6,88,11,50,1.3,8.8,,4.6564811
12/9/1983,35,20.6,27.8,88,30,59,1.4,8.4,,4.432626421
12/10/1983,34.8,21.1,28,90,38,64,1.3,7.3,,4.09370528
12/11/1983,34.6,23.1,28.9,87,39,63,1.8,8.6,,4.73298277
12/12/1983,36.3,21.6,29,86,25,56,1.4,6.5,,4.257092481
12/13/1983,36,21,28.5,84,29,57,1.3,9.7,,4.70409783
12/14/1983,36.7,21.5,29.1,92,28,60,1.3,9.5,,4.690999789
12/15/1983,35.6,22.5,29.1,93,35,64,1.7,6.6,,4.277843339
12/16/1983,37.2,21.7,29.5,86,27,57,1.1,8.7,,4.46929455
12/17/1983,35.7,22.9,29.3,93,35,64,2.1,9.1,,4.994369591
12/18/1983,35.5,22.8,29.2,89,32,61,1.8,8.8,,4.850776089
12/19/1983,36.5,20.8,28.7,86,21,54,1.5,8.6,,4.69905863
12/20/1983,36,22.5,29.3,87,34,61,1.6,8.9,,4.758700131
12/21/1983,36,21.7,28.9,91,37,64,1.3,8.5,,4.39704999
12/22/1983,34.4,22.6,28.5,90,27,59,1.3,5.9,,3.95450765
12/23/1983,35,20,27.5,63,13,38,1.4,8.8,,4.745496869
12/24/1983,33.5,16.4,25,32,9,21,1.4,9.2,,4.713151161
12/25/1983,33,16.4,24.7,27,11,19,1.3,8.6,,4.503103761
12/26/1983,31.2,18.6,24.9,34,21,28,1.4,6.2,,4.31184976
12/27/1983,30.7,18.8,24.8,34,18,26,1.7,6.2,,4.692205129
12/28/1983,32.5,16.5,24.5,40,19,30,1,6,,3.73343059
12/29/1983,32.7,18.8,25.8,55,24,40,0.4,3.8,,2.72846124
12/30/1983,32.5,19.9,26.2,46,19,33,0.7,5.6,,3.40225764
12/31/1983,35.2,19.6,27.4,32,16,24,0.7,8,,3.77286351
1/1/1984,32.3,19.8,26.1,70,28,49,1.1,6.1,,3.773311299
1/2/1984,33.4,19.4,26.4,30,19,25,1.8,9.2,,5.35727744
1/3/1984,33.6,17.6,25.6,32,15,24,2,8,,5.407611871
1/4/1984,32.8,19.4,26.1,36,20,28,1,0,,3.14777303
1/5/1984,32,19,25.5,43,22,33,1.3,0,,3.40286622
1/6/1984,34.5,18,26.3,43,17,30,1.1,4.5,,3.8252653
1/7/1984,34,17.8,25.9,37,18,28,1.3,7,,4.397276169
1/8/1984,34.4,18.5,26.5,33,13,23,1.6,9,,5.128100051
1/9/1984,35.5,16,25.8,41,16,29,1.8,8.1,,5.114839969
1/10/1984,34.2,21.7,28,71,28,50,1.1,6.9,,4.1013004
1/11/1984,36.8,20.2,28.5,38,14,26,1,9.8,,4.588566249
1/12/1984,36.6,21,28.8,76,20,48,1.4,8.8,,4.815221271
1/13/1984,36.8,22.5,29.7,89,17,53,1.5,9.1,,4.981483741
1/14/1984,36.2,20.6,28.4,91,17,54,1.4,8.5,,4.63985184
1/15/1984,35,19.9,27.5,41,20,31,2,9.8,,5.750411348
1/16/1984,33.5,17.5,25.5,32,18,25,1.3,7.7,,4.519121269
1/17/1984,32,17.5,24.8,33,22,28,1.7,2.6,,4.317028629
1/18/1984,33.4,17.9,25.7,34,21,28,1.7,5.5,,4.75066196
1/19/1984,33.5,16.8,25.2,48,25,37,0.7,6.5,,3.53632461
1/20/1984,33.2,20,26.6,56,25,41,0.4,3.4,,2.790034215
1/21/1984,34.5,20.5,27.5,36,22,29,2,8,,5.60761459
1/22/1984,35.6,17.5,26.6,44,20,32,1.4,9.1,,4.89748189
1/23/1984,36.5,16.8,26.7,39,20,30,1.7,9.2,,5.315390591
1/24/1984,35.5,18.5,27,37,20,29,1.4,7.4,,4.774224019
1/25/1984,36.5,19.5,28,37,21,29,2,9.7,,5.925045369
1/26/1984,38,18.5,28.3,56,22,39,1.7,9.9,,5.476733761
1/27/1984,36.6,19.5,28.1,37,21,29,1.8,9.8,,5.725771239
1/28/1984,36.5,19.2,27.9,40,22,31,1.5,8.6,,5.153588051
1/29/1984,36.6,20.5,28.6,42,24,33,1.3,6,,4.575232061
1/30/1984,37.7,20,28.9,69,31,50,1,6.6,,4.18003037
1/31/1984,36.5,22.2,29.4,67,28,48,1.3,5.7,,4.380179349
2/1/1984,35,22.4,28.7,39,22,31,1.4,7,,4.929235669
2/2/1984,35.6,19,27.3,43,26,35,2,7.8,,5.52248022
2/3/1984,37.5,18.6,28.1,47,26,37,0.7,8.4,,4.194372891
2/4/1984,35,19,27,41,24,33,2.1,9.4,,5.889012842
2/5/1984,31.4,19,25.2,39,25,32,2.9,7.7,,6.210517259
2/6/1984,32.2,15.6,23.9,43,28,36,2.2,7.4,,5.240491109
2/7/1984,30.8,17.5,24.2,43,34,39,2.2,7.4,,5.1883852
2/8/1984,32.6,18.2,25.4,48,34,41,2.3,8.9,,5.584537281
2/9/1984,33.8,18.5,26.2,44,34,39,1.8,6.6,,4.9546792
2/10/1984,35.2,18.5,26.9,53,33,43,1.3,7,,4.53953233
2/11/1984,36.6,20,28.3,62,33,48,1.5,8.4,,5.065177439
2/12/1984,36.8,21.5,29.2,61,30,46,1.6,9.7,,5.544275491
2/13/1984,37.5,19.5,28.5,70,32,51,1.1,8.7,,4.78273367
2/14/1984,38,20.8,29.4,77,40,59,1.6,9.2,,5.26278881
2/15/1984,38.4,22.8,30.6,82,39,61,1.4,9.5,,5.33690292
2/16/1984,38,22.5,30.3,82,38,60,0.9,8.3,,4.708710065
2/17/1984,38.5,22.6,30.6,87,40,64,1.3,8.7,,5.065596711
2/18/1984,38,23,30.5,83,32,58,1.8,9.1,,5.583210269
2/19/1984,35.9,21.9,28.9,45,35,40,2.5,7.8,,6.22446988
2/20/1984,37.5,21.4,29.5,48,34,41,1.8,9.4,,5.895773431
2/21/1984,37.9,22,30,61,33,47,1.3,7.3,,4.96812221
2/22/1984,38,22,30,70,36,53,1.3,8.4,,5.133707659
2/23/1984,37.3,21.8,29.6,77,39,58,1.3,7.8,,4.888538791
2/24/1984,38.3,22.5,30.4,75,42,59,1,7.3,,4.659244051
2/25/1984,38,24.8,31.4,82,17,50,0.7,4.7,,3.947747786
2/26/1984,38,24.5,31.3,82,24,53,1,6.8,,4.697364779
2/27/1984,39.2,24,31.6,80,17,49,1.4,9.6,,5.792765079
2/28/1984,37.6,22.5,30.1,91,15,53,1.5,8.1,,5.296753271
2/29/1984,38,24.2,31.1,77,20,49,1.1,7.5,,5.00555747
3/1/1984,37.2,24.9,31.1,80,32,56,1.8,8.9,,5.78222372
3/2/1984,38.4,23.8,31.1,79,26,53,1.7,7.9,,5.57924355
3/3/1984,39,24.5,31.8,70,12,41,1.1,8.4,,5.35654805
3/4/1984,38.4,23.4,30.9,82,18,50,1.5,9.1,,5.726210181
3/5/1984,39.2,24.5,31.9,84,21,53,1.8,9.7,,6.199554821
3/6/1984,38.6,24,31.3,77,26,52,2.5,8.6,,6.44638405
3/7/1984,38,24,31,81,28,55,2.1,7.3,,5.72382131
3/8/1984,37.8,24.4,31.1,87,35,61,3.1,5.2,,5.604109971
3/9/1984,29.8,21.4,25.6,90,54,72,2,0.5,,2.99183121
3/10/1984,36.2,22.6,29.4,88,37,63,2.2,6.9,,5.22983449
3/11/1984,36.2,24.5,30.4,82,36,59,1.3,6.1,,4.71509726
3/12/1984,34,23,28.5,91,40,66,2,6.9,,4.930927871
3/13/1984,36.7,23.2,30,85,29,57,1.7,10.3,,5.978745671
3/14/1984,37.9,24.5,31.2,82,27,55,1.8,10,,6.21728608
3/15/1984,36.7,24,30.4,88,40,64,2.2,8,,5.593210099
3/16/1984,32.4,19.5,26,95,47,71,2,5,,4.05929134
3/17/1984,36.5,23.2,29.9,84,31,58,1.6,9.8,,5.80795797
3/18/1984,37,23.6,30.3,86,32,59,1.8,9,,5.7789184
3/19/1984,37,24.4,30.7,84,35,60,2.2,8.3,,5.89748059
3/20/1984,37.5,23.6,30.6,77,33,55,2.3,8.2,,6.08076117
3/21/1984,38.7,24.2,31.5,85,31,58,2.2,9.3,,6.30817179
3/22/1984,37.2,26,31.6,95,38,67,2.9,8.9,,6.24812468
3/23/1984,32.3,21,26.7,96,50,73,2,7.2,,4.593278911
3/24/1984,36.4,22.8,29.6,90,18,54,1,8.9,,5.233437281
3/25/1984,37.2,23.2,30.2,63,15,39,1.1,9.3,,5.57018237
3/26/1984,36,24.5,30.3,89,31,60,1.4,9.1,,5.58118787
3/27/1984,35.6,24.4,30,82,22,52,1,8.6,,5.234868411
3/28/1984,35.5,24,29.8,93,29,61,1.1,6.2,,4.607327029
3/29/1984,36.4,24.2,30.3,75,16,46,1.1,6.6,,4.958240639
3/30/1984,36.2,25.5,30.9,70,17,44,1.4,4,,4.778744901
3/31/1984,35.7,25.6,30.7,81,38,60,1.3,7.5,,5.194797561
4/1/1984,36,25.4,30.7,87,31,59,1.1,6.9,,4.922453811
4/2/1984,35.5,24.6,30.1,83,40,62,2.2,5.3,,5.084999369
4/3/1984,36,25,30.5,80,36,58,2.3,6,,5.50703346
4/4/1984,37.3,23.8,30.6,75,30,53,2,5.3,,5.348270519
4/5/1984,36.8,23.5,30.2,89,38,64,2.5,9,,6.057004569
4/6/1984,37.4,24.9,31.2,82,37,60,2.4,7.9,,6.051919291
4/7/1984,36.6,22.6,29.6,79,37,58,2,9.2,,5.95630553
4/8/1984,37.2,23.8,30.5,93,40,67,3.2,9.9,,6.475134311
4/9/1984,34,21.8,27.9,93,45,69,2.7,8,,5.34102154
4/10/1984,35.3,22.4,28.9,86,44,65,0.9,7.8,,4.788316339
4/11/1984,37.5,24.1,30.8,77,25,51,1.1,9.3,,5.625792911
4/12/1984,36.6,24.2,30.4,86,34,60,2.7,10.2,,6.624857049
4/13/1984,35.8,24.9,30.4,90,42,66,2,6.2,,5.08137008
4/14/1984,34.6,22,28.3,91,46,69,2,8.1,,5.204307569
4/15/1984,36.6,23.7,30.2,88,37,63,2.7,10.1,,6.453563539
4/16/1984,33.7,21.6,27.7,92,39,66,1.6,8.7,,5.1856455
4/17/1984,35.7,22.6,29.2,86,45,66,2,9.3,,5.697034499
4/18/1984,36.5,24,30.3,84,40,62,2.7,9.1,,6.255826009
4/19/1984,33.5,22.8,28.2,86,56,71,2.3,8,,5.167982379
4/20/1984,34.4,24,29.2,93,51,72,2.4,9.3,,5.614425631
4/21/1984,36.2,24.5,30.4,81,36,59,1.6,8.6,,5.65660719
4/22/1984,28,22.6,25.3,85,57,71,3.2,1.3,,3.67124813
4/23/1984,36.8,20.8,28.8,91,32,62,2.1,10.9,,6.169964951
4/24/1984,32.5,21.9,27.2,89,58,74,1.3,6.5,,4.320125202
4/25/1984,32.4,21.5,27,91,56,74,2,5.2,,4.186902231
4/26/1984,34.8,22,28.4,93,49,71,2.3,9.3,,5.493533
4/27/1984,34.4,21,27.7,93,46,70,0.7,5.3,,3.895287028
4/28/1984,36,23.5,29.8,91,49,70,1.5,8.6,,5.27045661
4/29/1984,32.7,24.1,28.4,88,52,70,2,5.9,,4.623289431
4/30/1984,34.5,23,28.8,87,43,65,2,9.6,,5.695396731
5/1/1984,35.4,24,29.7,96,41,69,1.5,7.2,,4.93083309
5/2/1984,31.3,20.8,26.1,96,58,77,1.4,8.7,,4.652317559
5/3/1984,33.3,23.6,28.5,90,54,72,2,8.7,,5.217697551
5/4/1984,33.5,22.5,28,95,52,74,1.1,10.4,,5.298264397
5/5/1984,33.7,20.5,27.1,95,51,73,1.5,7.7,,4.636119099
5/6/1984,28,20.5,24.3,95,73,84,1.8,0.2,,2.409313866
5/7/1984,34.2,22.6,28.4,96,57,77,1.8,8.9,,5.063811453
